epoch,step,train_acc,train_loss,val_src_acc,val_src_loss,val_tgt_acc,val_tgt_loss
168,4055,0.8661527633666992,0.3752932548522949,,,,
169,4079,,,0.950353741645813,0.27861708402633667,0.8584268093109131,0.5903216004371643
169,4079,0.871120035648346,0.3711705505847931,,,,
170,4103,,,0.9585860371589661,0.2719596326351166,0.8207080364227295,0.5870350003242493
170,4103,0.8540262579917908,0.4072684049606323,,,,
171,4127,,,0.9431117177009583,0.26828837394714355,0.8386309742927551,0.5827341079711914
171,4127,0.8797327876091003,0.35451969504356384,,,,
172,4151,,,0.9503368735313416,0.2723786532878876,0.8666186928749084,0.544038712978363
172,4151,0.8677549362182617,0.359081894159317,,,,
173,4175,,,0.9441748857498169,0.26394832134246826,0.8156434893608093,0.6355701684951782
173,4175,0.8516595363616943,0.3691079914569855,,,,
174,4199,,,0.9510313272476196,0.267398864030838,0.7714613676071167,0.6754231452941895
174,4199,0.8542292714118958,0.389665812253952,,,,
175,4223,,,0.9314332604408264,0.2764575779438019,0.8302765488624573,0.6454623937606812
175,4223,0.8446653485298157,0.3833526372909546,,,,
176,4247,,,0.9511398077011108,0.2692843973636627,0.8195753693580627,0.6444937586784363
176,4247,0.8551805019378662,0.3850460350513458,,,,
177,4271,,,0.9664089679718018,0.25673770904541016,0.8268016576766968,0.6351985335350037
177,4271,0.8564328551292419,0.38304373621940613,,,,
178,4295,,,0.946340024471283,0.26257070899009705,0.7750409841537476,0.6697313785552979
178,4295,0.861424446105957,0.37359705567359924,,,,
179,4319,,,0.961809515953064,0.2598119378089905,0.7983461618423462,0.6454939842224121
179,4319,0.8522047996520996,0.36744341254234314,,,,
180,4343,,,0.9547812342643738,0.25750935077667236,0.8486519455909729,0.6159555315971375
180,4343,0.8600581288337708,0.3867354094982147,,,,
181,4367,,,0.9581736326217651,0.2593359351158142,0.8150643110275269,0.6396406888961792
181,4367,0.8505482077598572,0.38905397057533264,,,,
182,4391,,,0.9501441717147827,0.26475790143013,0.8043693900108337,0.658018171787262
182,4391,0.8740808367729187,0.34576210379600525,,,,
183,4415,,,0.9541093111038208,0.2603725790977478,0.8635527491569519,0.5970461964607239
183,4415,0.8528173565864563,0.37663212418556213,,,,
184,4439,,,0.9586536884307861,0.26665380597114563,0.8861684203147888,0.5865801572799683
184,4439,0.8689132332801819,0.35503485798835754,,,,
185,4463,,,0.9501441717147827,0.25964322686195374,0.8746168613433838,0.5978214144706726
185,4463,0.8674326539039612,0.3583117425441742,,,,
186,4487,,,0.9589523077011108,0.25797900557518005,0.8636992573738098,0.5959769487380981
186,4487,0.8718421459197998,0.3610590398311615,,,,
187,4511,,,0.9501441717147827,0.251959890127182,0.8574203848838806,0.6305128931999207
187,4511,0.8666608333587646,0.3579384982585907,,,,
188,4535,,,0.9623901844024658,0.24892430007457733,0.8397381901741028,0.619514524936676
188,4535,0.8540927767753601,0.3603127896785736,,,,
189,4559,,,0.9464548826217651,0.2472003996372223,0.8022069931030273,0.6847299933433533
189,4559,0.8638977408409119,0.3647420108318329,,,,
190,4583,,,0.9500908255577087,0.2561039626598358,0.8030996918678284,0.6885108947753906
190,4583,0.8645943999290466,0.3591563403606415,,,,
191,4607,,,0.9586935043334961,0.24089322984218597,0.7881117463111877,0.7167621850967407
191,4607,0.868687093257904,0.3411109149456024,,,,
192,4631,,,0.958024799823761,0.23920416831970215,0.8287081718444824,0.6511149406433105
192,4631,0.8749087452888489,0.35457953810691833,,,,
193,4655,,,0.946435809135437,0.24521099030971527,0.7776117920875549,0.7026165127754211
193,4655,0.8633277416229248,0.37102946639060974,,,,
194,4679,,,0.9589765667915344,0.23671051859855652,0.8845953941345215,0.57029789686203
194,4679,0.8766918778419495,0.3494860827922821,,,,
195,4703,,,0.9589548110961914,0.2372674196958542,0.8716446757316589,0.589937686920166
195,4703,0.8716256022453308,0.34269586205482483,,,,
196,4727,,,0.9627634882926941,0.24083128571510315,0.8229513168334961,0.6387802362442017
196,4727,0.8698388934135437,0.3540697991847992,,,,
197,4751,,,0.958682656288147,0.24380680918693542,0.780981719493866,0.7205405831336975
197,4751,0.86283278465271,0.34696558117866516,,,,
198,4775,,,0.9540504217147827,0.23594719171524048,0.7738847732543945,0.7379652857780457
198,4775,0.8840544819831848,0.3404906690120697,,,,
199,4799,,,0.9626613855361938,0.23004020750522614,0.8183780312538147,0.6211321353912354
199,4799,0.8928150534629822,0.3346817195415497,,,,
200,4823,,,0.9587494730949402,0.23044149577617645,0.8389841318130493,0.627944827079773
200,4823,0.872680127620697,0.35695016384124756,,,,
201,4847,,,0.9542086124420166,0.2563290596008301,0.8585938811302185,0.6359865665435791
201,4847,0.8733251690864563,0.3485679626464844,,,,
202,4871,,,0.958153247833252,0.2274889349937439,0.8456149697303772,0.6404824256896973
202,4871,0.8758240342140198,0.3427303731441498,,,,
203,4895,,,0.9658597707748413,0.2282266914844513,0.8186201453208923,0.6289114952087402
203,4895,0.8853421211242676,0.33691534399986267,,,,
204,4919,,,0.9503368735313416,0.22793005406856537,0.8549903631210327,0.6144750118255615
204,4919,0.8820511698722839,0.3211076557636261,,,,
205,4943,,,0.9625056385993958,0.22661413252353668,0.8202995657920837,0.6810600161552429
205,4943,0.884781539440155,0.349033921957016,,,,
206,4967,,,0.9581736326217651,0.2268371880054474,0.7911024689674377,0.6885440945625305
206,4967,0.8762606978416443,0.3469606935977936,,,,
207,4991,,,0.9510691165924072,0.2332591563463211,0.7659943103790283,0.740530252456665
207,4991,0.8797903060913086,0.35865283012390137,,,,
208,5015,,,0.950246274471283,0.23570196330547333,0.8027965426445007,0.6888448596000671
208,5015,0.8652485013008118,0.33684077858924866,,,,
209,5039,,,0.958819568157196,0.2300470769405365,0.8326653242111206,0.6231307983398438
209,5039,0.8763546943664551,0.3365044891834259,,,,
210,5063,,,0.9541659355163574,0.2265130579471588,0.7708353996276855,0.7116848230361938
210,5063,0.8800458908081055,0.3430745601654053,,,,
211,5087,,,0.9580479264259338,0.2256709635257721,0.8101029992103577,0.6889060139656067
211,5087,0.8820447325706482,0.3273272216320038,,,,
212,5111,,,0.9581068754196167,0.21579411625862122,0.8138706684112549,0.6681271195411682
212,5111,0.8732855319976807,0.32745182514190674,,,,
213,5135,,,0.9588572382926941,0.22760963439941406,0.8379604816436768,0.6422015428543091
213,5135,0.8905846476554871,0.3545064628124237,,,,
214,5159,,,0.9549371004104614,0.2293165922164917,0.7759124636650085,0.7011947631835938
214,5159,0.8598282337188721,0.37145665287971497,,,,
215,5183,,,0.9542712569236755,0.23249050974845886,0.8006539940834045,0.6787532567977905
215,5183,0.8568359017372131,0.3655760586261749,,,,
216,5207,,,0.9620556235313416,0.23611614108085632,0.851725161075592,0.6339254379272461
216,5207,0.8766475319862366,0.3640698194503784,,,,
217,5231,,,0.9466545581817627,0.22953449189662933,0.8163208365440369,0.6887845993041992
217,5231,0.8735718727111816,0.345070481300354,,,,
218,5255,,,0.9586536884307861,0.23226413130760193,0.8496217131614685,0.6116325259208679
218,5255,0.866753101348877,0.3585747182369232,,,,
219,5279,,,0.9665676355361938,0.22204583883285522,0.7985901236534119,0.6580536365509033
219,5279,0.8879010081291199,0.32188162207603455,,,,
220,5303,,,0.9514701962471008,0.2237943708896637,0.8166773915290833,0.6788346767425537
220,5303,0.8848779201507568,0.33480584621429443,,,,
221,5327,,,0.9579700827598572,0.2210056632757187,0.7936322689056396,0.7388745546340942
221,5327,0.8936395049095154,0.3037257194519043,,,,
222,5351,,,0.9580581188201904,0.21555477380752563,0.8001110553741455,0.7219969630241394
222,5351,0.8781814575195312,0.34395208954811096,,,,
223,5375,,,0.9587557911872864,0.21623915433883667,0.8299572467803955,0.6309317946434021
223,5375,0.8936219215393066,0.31572750210762024,,,,
224,5399,,,0.9665299654006958,0.21271008253097534,0.8593358993530273,0.636112630367279
224,5399,0.8854494094848633,0.3332522213459015,,,,
225,5423,,,0.954913318157196,0.2202439308166504,0.8301956057548523,0.6376583576202393
225,5423,0.8825222849845886,0.33913853764533997,,,,
226,5447,,,0.9470605850219727,0.22873565554618835,0.8630672097206116,0.6114605069160461
226,5447,0.8875005841255188,0.33933934569358826,,,,
227,5471,,,0.9503477215766907,0.2166120707988739,0.8145756721496582,0.6818460822105408
227,5471,0.8815250396728516,0.3410285711288452,,,,
228,5495,,,0.9626613855361938,0.22319214046001434,0.8208267688751221,0.6709743738174438
228,5495,0.8801921010017395,0.3435717821121216,,,,
229,5519,,,0.958824872970581,0.21227599680423737,0.7754434943199158,0.8178372979164124
229,5519,0.9001628756523132,0.3092723786830902,,,,
230,5543,,,0.9665676355361938,0.2060948610305786,0.8041417598724365,0.7156691551208496
230,5543,0.8860628008842468,0.3373667001724243,,,,
231,5567,,,0.9626479744911194,0.21508941054344177,0.8131062984466553,0.6650655269622803
231,5567,0.8883318901062012,0.32128483057022095,,,,
232,5591,,,0.95037841796875,0.21451732516288757,0.8338873982429504,0.6552001237869263
232,5591,0.8843759894371033,0.3208080530166626,,,,
233,5615,,,0.9666792154312134,0.21455788612365723,0.8062166571617126,0.6787841320037842
233,5615,0.8803549408912659,0.33799877762794495,,,,
234,5639,,,0.9702932238578796,0.20941728353500366,0.7894375324249268,0.7405977845191956
234,5639,0.9036688804626465,0.3031724691390991,,,,
235,5663,,,0.9664419293403625,0.20776677131652832,0.8295462131500244,0.6928279399871826
235,5663,0.8910024166107178,0.3280690312385559,,,,
236,5687,,,0.9588176608085632,0.21438013017177582,0.82126384973526,0.6997551918029785
236,5687,0.8874537944793701,0.32689228653907776,,,,
237,5711,,,0.954261064529419,0.2105855792760849,0.8227474093437195,0.6481400728225708
237,5711,0.8859888911247253,0.3308198153972626,,,,
238,5735,,,0.9701917767524719,0.21018782258033752,0.82415372133255,0.6711083650588989
238,5735,0.8793108463287354,0.342250257730484,,,,
239,5759,,,0.9665676355361938,0.20757904648780823,0.7956181764602661,0.773377537727356
239,5759,0.8878157734870911,0.31771203875541687,,,,
240,5783,,,0.9510486125946045,0.2107200026512146,0.8160459995269775,0.6795876026153564
240,5783,0.8935840129852295,0.2970859408378601,,,,
241,5807,,,0.9581736326217651,0.2088213413953781,0.7525836229324341,0.7872048616409302
241,5807,0.8870342373847961,0.3304237425327301,,,,
242,5831,,,0.9666454792022705,0.2043566107749939,0.8066710829734802,0.7052910327911377
242,5831,0.8862824440002441,0.3218189477920532,,,,
243,5855,,,0.9626377820968628,0.20547622442245483,0.8645878434181213,0.6428822875022888
243,5855,0.8944017291069031,0.31204327940940857,,,,
244,5879,,,0.9626014232635498,0.2090354859828949,0.8404082655906677,0.6473140120506287
244,5879,0.8901107311248779,0.3290477991104126,,,,
245,5903,,,0.9504308700561523,0.19786246120929718,0.8452997803688049,0.6357531547546387
245,5903,0.8961877226829529,0.30097496509552,,,,
246,5927,,,0.9590035676956177,0.20695342123508453,0.819084644317627,0.646812379360199
246,5927,0.8779684901237488,0.35118064284324646,,,,
247,5951,,,0.9703174829483032,0.19169950485229492,0.7940974831581116,0.7035849094390869
247,5951,0.8958864808082581,0.3022518455982208,,,,
248,5975,,,0.9548171758651733,0.20420458912849426,0.7726837396621704,0.759080171585083
248,5975,0.8800713419914246,0.3376061022281647,,,,
249,5999,,,0.9665676355361938,0.19652163982391357,0.7783355116844177,0.7814322710037231
249,5999,0.8951902985572815,0.31291627883911133,,,,
250,6023,,,0.9582852125167847,0.1989406794309616,0.7896581888198853,0.750941812992096
250,6023,0.9015073180198669,0.3099309504032135,,,,
251,6047,,,0.9619777798652649,0.19552162289619446,0.8215874433517456,0.7210570573806763
251,6047,0.8963790535926819,0.3278003931045532,,,,
252,6071,,,0.9665299654006958,0.2055802047252655,0.8145052194595337,0.7217118740081787
252,6071,0.8968412280082703,0.2928362786769867,,,,
253,6095,,,0.9666627049446106,0.19610892236232758,0.8617807626724243,0.6731602549552917
253,6095,0.8945090770721436,0.29855018854141235,,,,
254,6119,,,0.9580581188201904,0.19683389365673065,0.7719650268554688,0.7928275465965271
254,6119,0.8797512054443359,0.31686803698539734,,,,
255,6143,,,0.9627634882926941,0.19774672389030457,0.754878580570221,0.8839564323425293
255,6143,0.8839529156684875,0.31503239274024963,,,,
256,6167,,,0.9666454792022705,0.19008424878120422,0.8356339335441589,0.684173047542572
256,6167,0.882704496383667,0.3111414909362793,,,,
257,6191,,,0.9665133357048035,0.19237975776195526,0.8026960492134094,0.7449490427970886
257,6191,0.8893661499023438,0.29471683502197266,,,,
258,6215,,,0.9703174829483032,0.19236688315868378,0.8506871461868286,0.6314483284950256
258,6215,0.8936502933502197,0.3144504725933075,,,,
259,6239,,,0.9741994738578796,0.18909044563770294,0.7803219556808472,0.7921710014343262
259,6239,0.8906944394111633,0.32196900248527527,,,,
260,6263,,,0.9626224040985107,0.1944553703069687,0.8074296712875366,0.7250834107398987
260,6263,0.8871796131134033,0.31151822209358215,,,,
261,6287,,,0.962725818157196,0.19030988216400146,0.8095095157623291,0.7710406184196472
261,6287,0.8834588527679443,0.3310239613056183,,,,
262,6311,,,0.9657387137413025,0.19193129241466522,0.8465117812156677,0.6090489029884338
262,6311,0.8906905651092529,0.3103902041912079,,,,
263,6335,,,0.9582603573799133,0.19657447934150696,0.8142468929290771,0.7285305261611938
263,6335,0.9048656821250916,0.28683707118034363,,,,
264,6359,,,0.9705063104629517,0.18793918192386627,0.8130917549133301,0.7228264808654785
264,6359,0.9011747241020203,0.31939542293548584,,,,
265,6383,,,0.9627807140350342,0.18876837193965912,0.8302342891693115,0.6236774921417236
265,6383,0.9063443541526794,0.30708402395248413,,,,
266,6407,,,0.9742600917816162,0.18930155038833618,0.762163519859314,0.856643557548523
266,6407,0.8840959668159485,0.296520471572876,,,,
267,6431,,,0.9741994738578796,0.18846841156482697,0.7801671028137207,0.8026127815246582
267,6431,0.9084191918373108,0.289924293756485,,,,
268,6455,,,0.9665676355361938,0.1835954636335373,0.818589985370636,0.6600693464279175
268,6455,0.9036852717399597,0.32348307967185974,,,,
269,6479,,,0.9666454792022705,0.18467870354652405,0.814030110836029,0.696722149848938
269,6479,0.9049041271209717,0.2883521020412445,,,,
270,6503,,,0.9704496264457703,0.18736158311367035,0.8334052562713623,0.6676775217056274
270,6503,0.9012806415557861,0.29785290360450745,,,,
271,6527,,,0.9742600917816162,0.1864570528268814,0.8506283164024353,0.6529661417007446
271,6527,0.9109845757484436,0.28022798895835876,,,,
272,6551,,,0.9588438272476196,0.18349763751029968,0.8634610176086426,0.6281642913818359
272,6551,0.8993020057678223,0.3053330183029175,,,,
273,6575,,,0.9665676355361938,0.1878165602684021,0.7960321307182312,0.7395913600921631
273,6575,0.9052093625068665,0.278079092502594,,,,
274,6599,,,0.9666454792022705,0.18911714851856232,0.8255653381347656,0.6707912683486938
274,6599,0.902296781539917,0.2984871566295624,,,,
275,6623,,,0.9540638327598572,0.1827898770570755,0.8047417998313904,0.7648745179176331
275,6623,0.902590274810791,0.2956527769565582,,,,
276,6647,,,0.9704496264457703,0.18021002411842346,0.7925467491149902,0.7327594757080078
276,6647,0.8996975421905518,0.29275813698768616,,,,
277,6671,,,0.9665299654006958,0.17911258339881897,0.794103741645813,0.751891553401947
277,6671,0.899761974811554,0.2819817364215851,,,,
278,6695,,,0.9667194485664368,0.19120536744594574,0.841756284236908,0.6518789529800415
278,6695,0.8871511816978455,0.33063948154449463,,,,
279,6719,,,0.9740784764289856,0.18425653874874115,0.7683122158050537,0.7857230305671692
279,6719,0.889035165309906,0.3024263083934784,,,,
280,6743,,,0.9664890766143799,0.18989154696464539,0.7946841716766357,0.7973695993423462
280,6743,0.9135584831237793,0.28535398840904236,,,,
281,6767,,,0.9665676355361938,0.18154539167881012,0.8426602482795715,0.6943863034248352
281,6767,0.8840792775154114,0.31901904940605164,,,,
282,6791,,,0.9704496264457703,0.176054447889328,0.8012928366661072,0.8083547353744507
282,6791,0.8929259181022644,0.29799580574035645,,,,
283,6815,,,0.9704496264457703,0.18329766392707825,0.7709172368049622,0.7789044380187988
283,6815,0.8985974192619324,0.28871023654937744,,,,
284,6839,,,0.9705970287322998,0.17864325642585754,0.8654193878173828,0.593499481678009
284,6839,0.8890377879142761,0.3100382387638092,,,,
285,6863,,,0.9740584492683411,0.18940095603466034,0.8495147824287415,0.6382226943969727
285,6863,0.9023973345756531,0.28929904103279114,,,,
286,6887,,,0.9741994738578796,0.17403613030910492,0.8276945948600769,0.6882181763648987
286,6887,0.9026408195495605,0.2812080383300781,,,,
287,6911,,,0.9744011759757996,0.1734030544757843,0.7948818206787109,0.7669545412063599
287,6911,0.9036206603050232,0.2922861874103546,,,,
288,6935,,,0.9741994738578796,0.17469578981399536,0.8236010074615479,0.7099471092224121
288,6935,0.8935616612434387,0.28194883465766907,,,,
289,6959,,,0.9741994738578796,0.17778244614601135,0.8287407159805298,0.6840419769287109
289,6959,0.904634416103363,0.3123815059661865,,,,
290,6983,,,0.9704496264457703,0.1732824146747589,0.8326367735862732,0.6758518218994141
290,6983,0.9094292521476746,0.28033068776130676,,,,
291,7007,,,0.9665676355361938,0.18124131858348846,0.8174124360084534,0.7458271384239197
291,7007,0.911346435546875,0.2774788439273834,,,,
292,7031,,,0.9628922939300537,0.17411035299301147,0.7469484210014343,0.8393328189849854
292,7031,0.890437126159668,0.31053805351257324,,,,
293,7055,,,0.9742831587791443,0.17287680506706238,0.8271379470825195,0.6950443387031555
293,7055,0.9101818203926086,0.2920290529727936,,,,
294,7079,,,0.9705970287322998,0.18018589913845062,0.7823920249938965,0.7574456334114075
294,7079,0.9094405174255371,0.29432159662246704,,,,
295,7103,,,0.9666627049446106,0.17903156578540802,0.7819845676422119,0.8223846554756165
295,7103,0.9156747460365295,0.2770634889602661,,,,
296,7127,,,0.9666627049446106,0.1745816171169281,0.8656035661697388,0.6217648386955261
296,7127,0.8970453143119812,0.2951589822769165,,,,
297,7151,,,0.9666627049446106,0.17086157202720642,0.8221135139465332,0.7764979600906372
297,7151,0.9129395484924316,0.2612329125404358,,,,
298,7175,,,0.9703953266143799,0.1707897186279297,0.7836081385612488,0.7613880038261414
298,7175,0.9172038435935974,0.28409215807914734,,,,
299,7199,,,0.9743777513504028,0.17043691873550415,0.7480472326278687,0.8360263109207153
299,7199,0.8964110016822815,0.284984827041626,,,,
300,7223,,,0.9665676355361938,0.16847294569015503,0.8599551320075989,0.644514799118042
300,7223,0.893306314945221,0.2910061776638031,,,,
301,7247,,,0.9706278443336487,0.17399391531944275,0.7900216579437256,0.835548996925354
301,7247,0.903968870639801,0.27728185057640076,,,,
302,7271,,,0.9701917767524719,0.16311003267765045,0.7407388687133789,0.9033783674240112
302,7271,0.9046466946601868,0.28986820578575134,,,,
303,7295,,,0.9659164547920227,0.16653795540332794,0.8138272762298584,0.7036775946617126
303,7295,0.8926600813865662,0.2928871810436249,,,,
304,7319,,,0.9626070857048035,0.16767627000808716,0.8150271773338318,0.704677402973175
304,7319,0.92431640625,0.2539338171482086,,,,
305,7343,,,0.9781510233879089,0.16226999461650848,0.8415858745574951,0.6772971153259277
305,7343,0.9009667038917542,0.29646196961402893,,,,
306,7367,,,0.974457859992981,0.16454161703586578,0.867446780204773,0.7013601064682007
306,7367,0.9211164116859436,0.26243624091148376,,,,
307,7391,,,0.9703391790390015,0.16731086373329163,0.8478144407272339,0.6411117911338806
307,7391,0.8823407292366028,0.3098922371864319,,,,
308,7415,,,0.9741994738578796,0.1610017716884613,0.8191099762916565,0.6843390464782715
308,7415,0.9163246750831604,0.2614764869213104,,,,
309,7439,,,0.9744011759757996,0.17178834974765778,0.8011166453361511,0.754612386226654
309,7439,0.8965842723846436,0.29057225584983826,,,,
310,7463,,,0.9627392292022705,0.1745404154062271,0.7795121669769287,0.8175959587097168
310,7463,0.9122753143310547,0.2855776846408844,,,,
311,7487,,,0.9741994738578796,0.16458088159561157,0.851693868637085,0.6910654306411743
311,7487,0.8928934931755066,0.29419752955436707,,,,
312,7511,,,0.9665433764457703,0.16633595526218414,0.7845591306686401,0.7991313338279724
312,7511,0.9007778763771057,0.28227874636650085,,,,
313,7535,,,0.9741600155830383,0.15809014439582825,0.8304112553596497,0.6919761896133423
313,7535,0.9274627566337585,0.27724066376686096,,,,
314,7559,,,0.9740279316902161,0.1616131067276001,0.7798233032226562,0.7798783779144287
314,7559,0.9102320075035095,0.29008835554122925,,,,
315,7583,,,0.9704496264457703,0.16991005837917328,0.8326032757759094,0.702824592590332
315,7583,0.9121883511543274,0.2567303478717804,,,,
316,7607,,,0.9741994738578796,0.16373592615127563,0.8342072367668152,0.651711106300354
316,7607,0.903186023235321,0.2848021984100342,,,,
317,7631,,,0.9665133357048035,0.16624945402145386,0.811211109161377,0.7692476511001587
317,7631,0.9084751605987549,0.27123400568962097,,,,
318,7655,,,0.9665133357048035,0.16741904616355896,0.7939465045928955,0.7332378029823303
318,7655,0.8849694132804871,0.3133423924446106,,,,
319,7679,,,0.9742831587791443,0.16931162774562836,0.8451483249664307,0.6262590289115906
319,7679,0.9173645377159119,0.2653445899486542,,,,
320,7703,,,0.9703174829483032,0.1582135707139969,0.829716682434082,0.6880707740783691
320,7703,0.905330240726471,0.2633180320262909,,,,
321,7727,,,0.9703953266143799,0.1618744283914566,0.8608044981956482,0.6491522789001465
321,7727,0.9149482250213623,0.26373881101608276,,,,
322,7751,,,0.9741994738578796,0.15597522258758545,0.8231987357139587,0.7123597860336304
322,7751,0.9014661908149719,0.3075654208660126,,,,
323,7775,,,0.9742831587791443,0.15795421600341797,0.8064197301864624,0.7087293863296509
323,7775,0.9150515198707581,0.3077983260154724,,,,
324,7799,,,0.9617793560028076,0.16339311003684998,0.8107503652572632,0.7154368758201599
324,7799,0.9019960761070251,0.2818726599216461,,,,
325,7823,,,0.9704496264457703,0.16756600141525269,0.8069525957107544,0.7591687440872192
325,7823,0.9110891819000244,0.2527141869068146,,,,
326,7847,,,0.9821199178695679,0.1546192169189453,0.8422067165374756,0.7241214513778687
326,7847,0.894450843334198,0.296726793050766,,,,
327,7871,,,0.9742831587791443,0.15602347254753113,0.8305653929710388,0.7251703143119812
327,7871,0.9031254649162292,0.2641219198703766,,,,
328,7895,,,0.9819182753562927,0.1500994712114334,0.8198638558387756,0.7198011875152588
328,7895,0.9093387722969055,0.2789379060268402,,,,
329,7919,,,0.9702632427215576,0.1641741693019867,0.7722147703170776,0.8492361903190613
329,7919,0.8929670453071594,0.2902568578720093,,,,
330,7943,,,0.9741994738578796,0.15865497291088104,0.7567157745361328,0.8643248677253723
330,7943,0.9197030663490295,0.2548536956310272,,,,
331,7967,,,0.9704790115356445,0.154788076877594,0.7995214462280273,0.8095263838768005
331,7967,0.9122611880302429,0.2667829692363739,,,,
332,7991,,,0.9703953266143799,0.16730953752994537,0.7540522813796997,0.8932175636291504
332,7991,0.9061662554740906,0.27158159017562866,,,,
333,8015,,,0.9704126119613647,0.15745344758033752,0.7959669232368469,0.7873123288154602
333,8015,0.9052948355674744,0.2690732777118683,,,,
334,8039,,,0.9781510233879089,0.1568804234266281,0.8269762396812439,0.6293925642967224
334,8039,0.9063228964805603,0.27490612864494324,,,,
